ASSET_KEY,ASSET_GROUP,SERVICE_TIER,DOMAIN,RESOURCE_TYPE
snowflake/dbt/products/marketplace__bid_actions,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__bid_swipes,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__bids,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__buy_now_checkout_taps,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__buy_now_taps,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__checkout_details_views,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__correlated_events,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__dismiss_bid_sheet,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__flash_sales,dbt__products__marketplace,t2,Seller Merchandising,snowflake
snowflake/dbt/products/marketplace__funnel,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__laser_product_shares,dbt__products__marketplace,t1,Seller Merchandising,snowflake
snowflake/dbt/products/marketplace__ldp_views,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__listing_comment_tags,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__listing_comments,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__listings_surfaced,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__live_shop_visits,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__offer_amount_continue_taps,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__offer_checkout_taps,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__offer_events,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__offer_taps,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__order_events,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__product_shares,dbt__products__marketplace,t1,Seller Merchandising,snowflake
snowflake/dbt/products/marketplace__product_tile_impressions,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__product_tile_taps,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__secret_max_bids,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/marketplace__user_journey_mapping,dbt__products__marketplace,t3,Analytics,snowflake
snowflake/dbt/products/notifications__inference_model_scores,dbt__products__notifications_inference,t3,Growth,snowflake
snowflake/dbt/products/notifications__inference_simple_drop_0,dbt__products__notifications_inference,t2,Growth,snowflake
snowflake/dbt/products/notifications__inference_simple_drop_0_s3_unload,dbt__products__notifications_inference,t2,Growth,snowflake
snowflake/dbt/products/notifications__shadow_follows__livestream_tag_sellers,dbt__products__notifications,t3,Growth,snowflake
snowflake/dbt/products/notifications__shadow_follows__livestreams,dbt__products__notifications,t3,Growth,snowflake
snowflake/dbt/products/notifications__shadow_follows__seller_ftb_conversions,dbt__products__notifications,t3,Growth,snowflake
snowflake/dbt/products/notifications__shadow_follows__seller_livestream_tags,dbt__products__notifications,t3,Growth,snowflake
snowflake/dbt/products/notifications__shadow_follows__user_seller_watches,dbt__products__notifications,t3,Growth,snowflake
snowflake/dbt/products/notifications_hub__default_attributes,dbt__products__notifications_hub,t3,Growth,snowflake
snowflake/dbt/products/notifications_hub__latest_activities,dbt__products__notifications_hub,t3,Growth,snowflake
snowflake/dbt/products/notifications_swarm__audiences,dbt__products__notifications_swarm,t3,Growth,snowflake
snowflake/dbt/products/notifications_swarm__audiences_s3_unload,dbt__products__notifications_swarm,t3,Growth,snowflake
snowflake/dbt/products/notifications_swarm__stg_categories,dbt__products__notifications_swarm,t3,Growth,snowflake
snowflake/dbt/products/onboarding__user_signed_up,dbt__products__onboarding,t3,Growth,snowflake
snowflake/dbt/products/order_buyer_attributes_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_buyer_attributes_stg_temp_test,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_flash_sale_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_ledger_attributes_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_listing_attributes_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_livestream_attributes_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_payment_attributes_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_payment_attributes_stg_temp_test,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_seller_attributes_stg,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_seller_attributes_stg_temp_test,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/order_shipment_attributes,dbt__products__analytics_core,t3,Analytics,snowflake
snowflake/dbt/products/payments__order_payouts_tracking,dbt__products__payments,t2,Payments,snowflake
snowflake/dbt/products/payments__stg_mbe_first_payment_transactions,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_mbe_payment_transaction_summary,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_mbe_payment_transactions_agg,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_stripe_charge_summary,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_stripe_charges_agg,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_stripe_first_charges,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_stripe_first_payments,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_stripe_payment_summary,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payments__stg_stripe_payments_agg,dbt__products__payments,t3,Analytics,snowflake
snowflake/dbt/products/payout_review_time_to_approve,dbt__products__seller_growth,t3,Analytics,snowflake
snowflake/dbt/products/payout_review_time_to_reject,dbt__products__seller_growth,t3,Analytics,snowflake
snowflake/dbt/products/policy__categories_days_from_delivery,dbt__products__policy__categories_days_from_delivery,t1,unset,snowflake
snowflake/dbt/products/premier_shop_seller_deal_whitelist,dbt__products__premier_shop_seller_deal_whitelist,t1,unset,snowflake
snowflake/dbt/products/push__all_sends_and_taps_unmuted_estimate,dbt__products__push_performance,t3,Notifications,snowflake
snowflake/dbt/products/push__all_sends_and_taps_unmuted_estimate_agg,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__device_status,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__feed_load_time_ranks,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__feed_loads,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__in_app_settings,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__inference_sends_and_taps_30d,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__livestream_attribution,dbt__products__push_performance,t4,Growth,snowflake
snowflake/dbt/products/push__new_sends_and_taps_unmuted_estimate,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__new_user_characteristics,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__notifications_enabled_ios,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__notifications_v2,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__old_sends,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__os_status,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__os_status_events,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__platform_sends,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__platform_sends_and_taps,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__platform_sends_and_taps_agg,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__platform_sends_unique,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__stg_device_status_events,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__stg_firebase_events,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__taps,dbt__products__push_performance,t2,Growth,snowflake
snowflake/dbt/products/push__unoti_laser_tier_v2,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__user_day_device_status,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__user_day_metrics,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__user_day_status,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__user_day_status_metrics,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__user_day_status_v2,dbt__products__push_performance,t3,Growth,snowflake
snowflake/dbt/products/push__user_device_os_status,dbt__products__push_performance,t3,Notifications,snowflake
snowflake/dbt/products/push__user_joined_live_show_from_push_events,dbt__products__push_performance,t4,Growth,snowflake
snowflake/dbt/products/push__user_livestream_notif_convert,dbt__products__push_performance,t4,Growth,snowflake
snowflake/dbt/products/referral__challenge,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__challenge_milestone_progress,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__challenge_progress,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__challenge_referred_users,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__challenge_referrer_summary,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__daily_performance,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__funnel_events,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__funnel_user,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__landing_page_views,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__link_land_source,dbt__products__referrals,t1,BuyerGrowth,snowflake
snowflake/dbt/products/referral__referrer_metrics,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/referral__retention,dbt__products__referrals,t3,Analytics,snowflake
snowflake/dbt/products/rewards__ledger,dbt__products__treasury_analytics,t3,Analytics,snowflake
snowflake/dbt/products/rewards__spend_attribution,dbt__products__treasury_analytics,t3,Analytics,snowflake
snowflake/dbt/products/sales__commission_rates,dbt__products__sales__commission_rates,t3,unset,snowflake
snowflake/dbt/products/sales__seller_commissions,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales__seller_opportunities,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales__seller_opportunity_history,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales__seller_orders,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales__touchpoints,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales_stg__airtable_seller_leads,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales_stg__salesforce_opportunity_funnel,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/sales_stg__salesforce_seller_opportunities,dbt__products__sales,t3,Analytics,snowflake
snowflake/dbt/products/search__all_surfaces_listing_taps,dbt__products__search,t3,Search,snowflake
snowflake/dbt/products/search__autocomplete_all_taps,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__autocomplete_category_taps,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__autocomplete_query_taps,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__autocomplete_tag_taps,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__autocomplete_user_taps,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__backend_fsi_context,dbt__products__search,t2,Search,snowflake
snowflake/dbt/products/search__base_marketplace_orders,dbt__products__search,t3,Search,snowflake
snowflake/dbt/products/search__base_user_queries_history,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__category_specific_recommended_queries,dbt__products__search,t2,Search,snowflake
snowflake/dbt/products/search__frontend_engagement_with_fsi_context,dbt__products__search,t2,Search,snowflake
snowflake/dbt/products/search__frontend_events_base,dbt__products__search,t3,Search,snowflake
snowflake/dbt/products/search__frontend_saves_with_fsi,dbt__products__search,t2,Search,snowflake
snowflake/dbt/products/search__frontend_taps_with_fsi,dbt__products__search,t2,Search,snowflake
snowflake/dbt/products/search__indirect_order_attribution,dbt__products__search,t3,Search,snowflake
snowflake/dbt/products/search__indirect_order_attribution_aggregate,dbt__products__search,t3,Search,snowflake
snowflake/dbt/products/search__klp_terms,dbt__products__search,t1,Search,snowflake
snowflake/dbt/products/search__listings_bin_basic_engagement_counts,dbt__products__search,t2,Search,snowflake
snowflake/dbt/products/search__listings_bin_basic_per_query_engagement,dbt__products__search,t2,Search,snowflake
